actual_price,predicted_price_lr,predicted_price_rf,residual_rf,residual_pct_rf,price_tier
679000,600584.8277710588,690645.6977827703,11645.697782770265,1.7151248575508489,$500K-$1M
2142600,1716323.8820045195,2806653.9071352347,664053.9071352347,30.992901481155354,$2M+
623700,814545.4188692559,657291.342719212,33591.34271921206,5.3858173351310015,$500K-$1M
533000,479414.7737013125,546686.0933828374,13686.093382837367,2.567747351376617,$500K-$1M
360800,392428.28127181483,468232.45684420405,107432.45684420405,29.77617983486808,<$500K
723100,796429.0896451174,833005.241032735,109905.24103273498,15.199175913806526,$500K-$1M
638700,672184.2409427653,631498.0701795822,-7201.929820417776,-1.1275919556000902,$500K-$1M
1051200,1518752.7446586103,1006247.1371343189,-44952.86286568106,-4.276337791636326,$1M-$2M
828500,748336.9483937853,617259.9749266504,-211240.0250733496,-25.496683774695185,$500K-$1M
777700,808963.3017542462,710787.3343356125,-66912.66566438752,-8.603917405733254,$500K-$1M
285700,641274.2564460065,497888.09896521637,212188.09896521637,74.26954811523149,<$500K
767500,649865.1794322577,853049.2670770201,85549.26707702014,11.146484309709464,$500K-$1M
567400,539422.2596032309,625490.5627957586,58090.5627957586,10.238026576622946,$500K-$1M
906200,995737.9459207383,976129.3463638405,69929.34636384051,7.716767420419389,$500K-$1M
726100,796606.7490979921,645046.1599318408,-81053.84006815916,-11.162903190766995,$500K-$1M
828200,625123.6242145154,646047.6388217272,-182152.36117827275,-21.993764933382366,$500K-$1M
1077500,1656165.5080394833,1129641.9320683891,52141.93206838914,4.839158428620801,$1M-$2M
1272600,1170300.422084392,1258462.9722214513,-14137.027778548654,-1.110877556070144,$1M-$2M
535700,858738.7395028631,597998.4112415245,62298.4112415245,11.629346881001402,$500K-$1M
842100,672266.6600558781,648584.1329223323,-193515.86707766773,-22.980152841428303,$500K-$1M
1352600,1398759.3640243309,1282914.86877093,-69685.13122907002,-5.151939319020406,$1M-$2M
504300,503753.80296179594,440544.7510616323,-63755.2489383677,-12.642325785914673,$500K-$1M
499500,988585.4450249096,716933.6337460725,217433.63374607253,43.53025700622073,<$500K
580900,766810.8207201206,499344.8241072664,-81555.17589273362,-14.039451866540475,$500K-$1M
914400,1583733.8187580751,1381249.8734148534,466849.87341485335,51.05532298937592,$500K-$1M
907500,1243084.4319160623,1038235.9383157104,130735.9383157104,14.406164001731172,$500K-$1M
564900,483613.82541621546,613097.7076159861,48197.70761598612,8.532077821912926,$500K-$1M
1256500,909741.801214296,1079249.9819966776,-177250.01800332242,-14.106646876507952,$1M-$2M
